type	sen
【励志的话】	 ?过去的事情就应该放下，未来的生活才会没有负担。
【励志的话】	 要做向日葵，种在「阳光」的掌心里。
【励志的话】	 ?你若有颗不屈的灵魂，定能感动上帝的温存;你若有个坚定的信仰，定能唤得众生的仰望。
【励志的话】	 ?活的开心最重要，不管有多少挫折，都要努力冲过去。
【励志的话】	 ?在一切变好之前，我们总要经历一些不开心的日子。
【励志的话】	 ?不管多么险峻的高山，总是为不畏艰难的人留下一条攀登的路。
【励志的话】	 ?接纳痛苦，因为痛苦也是自然的一部分。
【励志的话】	 ?一分钟的成功，付出的代价却是好些年的失败。
【励志的话】	 ?活着的时候想开点，开心点因为我们要死很久。
【励志的话】	 ?求人不如求己，何必看人眼色。
【励志的话】	 ?要想使自己成功的快一些，就要适当做一些别人没有做过的事情。
【励志的话】	 ?每一天都想放弃，但每一天又都坚持下来了。没有伞的孩子，要努力奔跑。
【励志的话】	 ?以上进奋斗为荣，以无所事事为耻。
【励志的话】	 ?不要把自己看得太低，以后的路还很长。
【励志的话】	 ?希望是美好的，它就像钻石一样闪耀，不试试怎么知道希望存不存在。
【励志的话】	 ?要是累了，停下来，看看天空，继续旅程。
【励志的话】	 日出之所以美丽，是因为它经历了黑夜。
【励志的话】	 时间象奔腾澎湃的急湍，它一去无返，毫不流连。
【励志的话】	 在求职场上，抓住机遇，扬长避短，是有前途的。
【励志的话】	 高兴，就笑，让大家都知道。悲伤，就假装什么也没发生。?
【励志的话】	 人生就像一个球，无论如何滚来滚去，总有在一个点上停止的时候。
【励志的话】	 梦想是一场华美的旅途，每个人在找到它之前，都只是孤独的少年。
【励志的话】	 人生，简简单单，平平淡淡，是一种精神的超然，是生命的升华。
【励志的话】	 即使没有人为你鼓掌，也要优雅的谢幕，感谢自己的认真付出。
【励志的话】	 精明的人明察秋毫，小事不糊涂；高超的人懒算细帐，大事不马虎。?
【励志的话】	 人生最好的旅行，就是你在一个陌生的地方，发现一种久违的感动。
【励志的话】	 一生中错过多少次，就像昨夜下了一场雨，而我却在睡梦中。
【励志的话】	 是谁和谁的名，铭刻了海誓。是谁和谁的锁，锁住了山盟。
【励志的话】	 我是你无奈的选择，却不是多么爱的人，只怪他下手太残忍。
【励志的话】	 面对机遇，不犹豫；面对抉择，不彷徨；面对决战，不惧怕。?
【励志的话】	 不要志气高大，倒要俯就卑微的人。不要自以为聪明。
【励志的话】	 人生最重要的不是努力，不是奋斗，而是抉择。早安！?
【励志的话】	 不埋怨谁，不嘲笑谁，也不羡慕谁。在阳光下灿烂，在风雨中奔跑，做自己的梦，走自己的路。?
【励志的话】	 当你觉得自己满怀希望，对未来充满信心，别人看到的就是有魅力，风华绝代的你。?
【励志的话】	 岁月极美，在于它必然的流逝。春花，秋月，夏日，冬雪。你若盛开，清风自来。
【励志的话】	 人都会一点点变好，但不断向前的你只是错过了那个年纪的我。
【励志的话】	 要想改变我们的人生，第一步就是要改变我们的心态。只要心态是正确的，我们的世界就会的光明的。?
【励志的话】	 即使行动导致错误，却也带来了学习与成长；不行动则是停滞与萎缩。?
【励志的话】	 年轻的时候，连多愁善感都要渲染的惊天动地。长大后却学会，越痛，越不动声色。越苦，越保持沉默。?
【励志的话】	 对于已经发生了的事实，既然已经无法改变了，那我们就承认现实，接受现实，除了认命以外还是认命，没有其它更好的办法了，这也是最明智之举。?
【励志的话】	 我问你在哪里，在做什么，并不是想窥探你。而是想通过一次又一次的答案，拼凑还原出一个我并不了解的，你的生活和世界。?
【励志的话】	 人在身处逆境时，适应环境的能力实在惊人。人可以忍受不幸，也可以战胜不幸，因为人有着惊人的潜力，只要立志发挥它，就一定能渡过难关。?
【励志的话】	 放眼前方，只要我们继续，收获的季节就在前方！?
【励志的话】	 姑娘，你要努力，你想要的，只能你自己给。别人给的，你要问问自己，拿得起么。
【励志的话】	 只折磨自己是单相思，只折磨别人是虐待狂，既折磨别人更折磨自己是爱情。?
【励志的话】	 只有经历过地狱般的折磨，才有征服天堂的力量。只有流过血的手指才能弹出世间的绝唱。?
【励志的话】	 快乐不是常常都有，能把地狱一样的日子过得像天堂一般快乐才算自己的成功。而人生最大的成功，就是培养出一个好的心态，使自己无时不快乐。?
【励志的话】	 人生最大的成功是使自己快乐。成功有很多种，但是无论什么样的成功，都是为了使自己快乐，幸福。成熟的人，不是靠别人给你快乐，而是自己去争取。?
【励志的话】	 做一名自爱者，深深领会自己生命的价值，让生命充美。做一名自安者，悄悄抚平自己生命的伤痕，让生命充悦。做一名自洁者，时时清除自己生命的淤积，让生命充盈。
